STATE,CITY,US REGION,US DISTRICT,AIRPORT CODE(S),AIRPORT DISTANCE (MI),MONTH,DATES,EVENT NAME,EVENT TYPE,EVENT URL,EVENT DESC URL 1,EVENT DESC URL 2,ANNIV/START YEAR,REVIEWS 1,REVIEWS - SOCIAL,WHAT TO DO?,EVENT DESC (1 SC),GOOD 4 KIDS?,ADMISSION (FREE/FEE),FEE DETAIL,TICKET LINK 1,TICKET LINK 2,WEBSITE CALIBER,LOC ATTR 1 - FOOD,ATTR 1 URL,LOC ATTR 2 - LEARN,ATTR 2 URL,LOC ATTR 3 - ACTIVE,ATTR 3 URL,LOC ATTR 4 - ARTS,ATTR 4 URL,CVB Contact,TOWN FUN FACT,EVENT URL,1ST EVENT THEME,EVENT MONTH COUNT,SEASON,Outreach dates,Last contact,Committed for Partner Portal,Commitment Comments,EVENT CONTACT NAME,PRIMARY EVENT CONTACT INFO,EVENT CONTACT INFO,CREDENTIALS SENT?,FOLLOW UP TO CREDENTIALS,TARGET DEMOGRAPHIC,EVENT COST,NEAREST AIRPORT,SECONDARY AIRPORT,MILES TO NEAREST AIRPORT,MILES TO SECOND AIRPORT,MASS TRANSIT AVAILABLE,EVENT URL JUN 7 2020
Ohio,Cleveland,Midwest,East North Central,"CLE, CAK","15, 51",Aug,Early Aug,Ohio Burlesque Festival,Arts Festival (Burlesque),http://www.ohioburlesque.com/,,,,,,A&E,,,,,,,Fair,"West Side Market, Melt Bar & Grilled, The Greenhouse Tavern","http://westsidemarket.org/, https://meltbarandgrilled.com/, http://www.thegreenhousetavern.com/#about",Cleveland History Center,https://www.wrhs.org/plan-your-visit/history-center/,"Cleveland Metroparks, Cleveland Botanical Garden","https://clevelandmetroparks.com/, http://www.cbgarden.org/","Rock & Roll Hall of Fame, Pro Football Hall of Fame, Cleveland Museum of Natural History","https://www.rockhall.com/, http://www.profootballhof.com/, https://www.cmnh.org/",http://www.thisiscleveland.com/contact/,Cleveland is the birthplace of Superman. Cleveland is a favorite shooting location for Hollywood blockbusters. Cuyahoga River that runs through the city has caught on fire 13 different times.,http://www.ohioburlesque.com/,A&E,9,SUMMER,"2/8/2016, 4/29/2016, 9/29/2016, 11/1/2016, 11/30/2016, 2/13/2017, 11/1/2017",,,,,,"ohioburlesque@yahoo.com, (216) 264-9965",,,,,,,,,,http://www.ohioburlesque.com/
Ohio,Cleveland,Midwest,East North Central,"CLE, CAK","15, 51",Apr,Early Apr,Original Sewing & Quilt Expo,"Arts, Cultural","http://www.sewingexpo.com/Events/Cleveland,OH.aspx",,,Founded in 1995.,"https://www.google.co.za/search?q=Original+Sewing+%26+Quilt+Expo+cleveland&rlz=1C1CHFX_enZA772ZA773&oq=Original+Sewing+%26+Quilt+Expo+cleveland&aqs=chrome..69i57j69i60j0.2039j1j7&sourceid=chrome&ie=UTF-8#lrd=0x88309280be7f3805:0x8cae7db3510f25db,1,,,",https://www.facebook.com/SewingExpo,"LEARN, A&E","Sewing. Quilting. Needle Arts. Original Sewing & Quilt Expo knows all about the care and feeding of your creative lives. The Expo is a place to find the latest and coolest techniques and products, and learn new skills with cutting-edge education. It’s three days of classes and workshops, stage shows, runway fashion shows, how-to demos, incredible display galleries, fabulous shopping and more!",YES,FEE,$8 - $15 event general (tickets 2018). $19 - $225 event premium (classes and packages 2018),"http://www.sewingexpo.com/Events/Cleveland,OH/TicketsPricing.aspx",,GOOD,"West Side Market, Melt Bar & Grilled, The Greenhouse Tavern","http://westsidemarket.org/, https://meltbarandgrilled.com/, http://www.thegreenhousetavern.com/#about",Cleveland History Center,https://www.wrhs.org/plan-your-visit/history-center/,"Cleveland Metroparks, Cleveland Botanical Garden","https://clevelandmetroparks.com/, http://www.cbgarden.org/","Rock & Roll Hall of Fame, Pro Football Hall of Fame, Cleveland Museum of Natural History","https://www.rockhall.com/, http://www.profootballhof.com/, https://www.cmnh.org/",http://www.thisiscleveland.com/contact/,Cleveland is the birthplace of Superman. Cleveland is a favorite shooting location for Hollywood blockbusters. Cuyahoga River that runs through the city has caught on fire 13 different times.,http://www.sewingexpo.com/Events.aspx,LEA,10,FALL,1/16/2018,,,,Marlene Ingraham (Senior Director of Marketing and Education),info@sewingexpo.com,"info@sewingexpo.com, 888-699-6309,",,,,,,,,,,"http://www.sewingexpo.com/Events/Cleveland,OH.aspx"
Ohio,Cleveland,Midwest,East North Central,"CLE, CAK","15, 51",Jul,Mid Jul,Tall Ships Challenge Ohio,,https://harbortours.org/event/tall-ships-challenge-great-lakes-2019-cleveland-oh/,,,Founded in 1973.,,No real information for Ohio as yet,"ACTIVE, LEARN",,YES,FEE,,,,,,,,,,,,,,,https://harbortours.org/event/tall-ships-challenge-great-lakes-2019-cleveland-oh/,ACT,-,#N/A,,,,,,,,,,,,,,,,,https://harbortours.org/event/tall-ships-challenge-great-lakes-2019-cleveland-oh/
Ohio,Cleveland,Midwest,East North Central,"CLE, CAK","15, 51",Aug,Mid Aug,Weapons of Mass Creation Fest,Arts (Art/Design/Music) Festival,http://wmcfest.com/,,,,,,"A&E, LEARN",,,,,,,,"West Side Market, Melt Bar & Grilled, The Greenhouse Tavern","http://westsidemarket.org/, https://meltbarandgrilled.com/, http://www.thegreenhousetavern.com/#about",Cleveland History Center,https://www.wrhs.org/plan-your-visit/history-center/,"Cleveland Metroparks, Cleveland Botanical Garden","https://clevelandmetroparks.com/, http://www.cbgarden.org/","Rock & Roll Hall of Fame, Pro Football Hall of Fame, Cleveland Museum of Natural History","https://www.rockhall.com/, http://www.profootballhof.com/, https://www.cmnh.org/",http://www.thisiscleveland.com/contact/,Cleveland is the birthplace of Superman. Cleveland is a favorite shooting location for Hollywood blockbusters. Cuyahoga River that runs through the city has caught on fire 13 different times.,http://wmcfest.com/,A&E,11,FALL,"9/29/2015, 10/14/15, 1/7/2016, 3/17/2016, 1/12/2018",,YES,1/12/18 Heather said she will update soon when she gets 2018 info; Heather was concerned about budget and was interested when learned that listing was free,Heather Sakai at Go Media,heather@gomedia.com,heather@gomedia.com,YES,5/5/2016,Adults,$100 for 3-day pass,CLE,,,,,http://wmcfest.com/
Ohio,Columbus,Midwest,East North Central,"CMH, DAY","8, 72",Feb/Mar,Late Feb/Early Mar,Arnold Sports Festival,Sporting Event,https://www.arnoldsportsfestival.com/usa/,,,Founded in 1989.,,https://www.facebook.com/arnoldsports/,ACTIVE,"World's Largest Multi-Sport Festival, welcomes more than 700 exhibitors offering the latest in fitness apparel, equipment, training tools, and nutrition. Visitors gather to see professional athletes, NFL stars, and elite fitness celebrities, many who appear in the EXPO booths to welcome the visitors each year.",YES,FEE,$20 - $50 event general (daily tickets + passes + kids 14 under free 2019). $350 - $600 event premium (VIP Package 2019).,https://www.arnoldsportsfestival.com/tickets/,http://www.ticketmaster.com/promo/j4w9k7,GOOD,"Jeni's Splendid Ice Cream, Northstar Burger (vegetarian), North Market","https://jenis.com/, https://www.thenorthstarcafe.com/, https://www.northmarket.com/","Ohio History Connection, Hopewell Culture National Historic Park","https://www.ohiohistory.org/visit/ohio-history-center, https://www.nps.gov/hocu/index.htm","Inniswood Metro Gardens, Indian Run Falls","https://www.inniswood.org/, http://dublinohiousa.gov/parks-open-space/indian-run-falls/","Columbus Zoo and Aquarium, Shadowbox Live, Columbus Museum of Art, Wexner Center for the Arts","https://www.columbuszoo.org/, http://www.shadowboxlive.org/, http://www.columbusmuseum.org/, https://www.wexarts.org/",https://www.experiencecolumbus.com/about-us/,"Columbus was the site of the world’s first water filtration facility, designed to fight typhoid fever outbreaks. Columbus is an incubator for fast food empires, including Wendy's and White Castle.",http://arnoldsportsfestival.com/,ACT,3,WINTER,"10/23/2015, 11/9/2015, 2/24/2016, 5/4/2016, 7/14/2016, 10/6/2016, 11/7/2016",,YES,11/7 Brent responded and committed; 7/14 Brent responded and resent him partner handout; Brent responded and replied with more info,Brent LaLonde - Media contact,brent@arnoldexpo.com,"brent@arnoldexpo.com, 614-431-2600",YES,,,,,,,,,https://www.arnoldsportsfestival.com/usa/
Ohio,Columbus,Midwest,East North Central,"CMH, DAY","8, 72",Mar,Late Mar,Columbus International Film & Animation Festival,Film Festival,http://www.columbusfilmcouncil.org/,,,Founded in 1952.,,https://www.facebook.com/columbusfilmfest/,A&E,"For starters, the festival happening March 22 – 24, 2018, has a new name — it was previously known as the Columbus International Film + Video Festival — and expanded animation screenings. It also has a new motion graphics section, an Ohio film showcase, and other new programming. For more information, visit ccad.edu/filmfest.",NO,FEE,$2 event general (general admission + $0-$8 (individual events 2018) + $65 (all access season pass 2018).,https://www.ccad.edu/experience-art/columbus-international-film-and-animation-festival,http://www.ohio.org/events/columbus-international-film-animation-festival,POOR,"Jeni's Splendid Ice Cream, Northstar Burger (vegetarian), North Market","https://jenis.com/, https://www.thenorthstarcafe.com/, https://www.northmarket.com/","Ohio History Connection, Hopewell Culture National Historic Park","https://www.ohiohistory.org/visit/ohio-history-center, https://www.nps.gov/hocu/index.htm","Inniswood Metro Gardens, Indian Run Falls","https://www.inniswood.org/, http://dublinohiousa.gov/parks-open-space/indian-run-falls/","Columbus Zoo and Aquarium, Shadowbox Live, Columbus Museum of Art, Wexner Center for the Arts","https://www.columbuszoo.org/, http://www.shadowboxlive.org/, http://www.columbusmuseum.org/, https://www.wexarts.org/",https://www.experiencecolumbus.com/about-us/,"Columbus was the site of the world’s first water filtration facility, designed to fight typhoid fever outbreaks. Columbus is an incubator for fast food empires, including Wendy's and White Castle.",http://www.columbusfilmcouncil.org/,A&E,11,FALL,"10/21/2015, 3/22/2016, 5/26/2016, 9/21/2016, 10/31/2016, 2/13/2017, 11/1/2017",,,11/1 filmcouncil.org email delayed and then failed; 9/26 filmcouncil.org email delayed and then failed; 3/23 email delayed and then failed permanently,"Jeremy Henthorn (Executive Director), John Beattie (Festival Programmer)",,"info@columbusfilmcouncil.org, (614) 444-7460, info@columbusfilmfestival.org, 614.222.6185",,,,,,,,,,http://www.columbusfilmcouncil.org/
Ohio,Columbus,Midwest,East North Central,"CMH, DAY","8, 72",Sept,Late Sept,Columbus Oktoberfest,Food & Beer Festival,http://www.columbusoktoberfest.com/,,,,,,TASTEBUDS,,,,,,,Good,"Jeni's Splendid Ice Cream, Northstar Burger (vegetarian), North Market","https://jenis.com/, https://www.thenorthstarcafe.com/, https://www.northmarket.com/","Ohio History Connection, Hopewell Culture National Historic Park","https://www.ohiohistory.org/visit/ohio-history-center, https://www.nps.gov/hocu/index.htm","Inniswood Metro Gardens, Indian Run Falls","https://www.inniswood.org/, http://dublinohiousa.gov/parks-open-space/indian-run-falls/","Columbus Zoo and Aquarium, Shadowbox Live, Columbus Museum of Art, Wexner Center for the Arts","https://www.columbuszoo.org/, http://www.shadowboxlive.org/, http://www.columbusmuseum.org/, https://www.wexarts.org/",https://www.experiencecolumbus.com/about-us/,"Columbus was the site of the world’s first water filtration facility, designed to fight typhoid fever outbreaks. Columbus is an incubator for fast food empires, including Wendy's and White Castle.",http://www.columbusoktoberfest.com/,TAS,10,FALL,"10/20/2015, 3/22/2016, 5/16/2016, 9/19/2016, 10/31/2016, 11/28/2016, 2/13/2017, 11/1/2017, 12/18/2017",,,,Geoff Schimdt (Sponsorship) at 614-444-5908 ext. 228,,"cepler@schmidthaus.com, columbusoktoberfest@schmidthaus.com, 614-444-5908",,,,,,,,,,http://www.columbusoktoberfest.com/
Ohio,Columbus,Midwest,East North Central,"CMH, DAY","8, 72",Apr,Mid/Late Apr,Ohioana Book Festival,"Arts, Cultural Festival",http://www.ohioana.org/programs/ohioana-book-festival/,,,Founded in 2007.,,https://www.facebook.com/Ohioana,"LEARN, A&E","book fair with 120 authors, activities for kids and teens, food, and more. It’s a book lover’s dream – and it’s FREE!",YES,FREE,$0 event general (no registration required),,,GOOD,"Jeni's Splendid Ice Cream, Northstar Burger (vegetarian), North Market","https://jenis.com/, https://www.thenorthstarcafe.com/, https://www.northmarket.com/","Ohio History Connection, Hopewell Culture National Historic Park","https://www.ohiohistory.org/visit/ohio-history-center, https://www.nps.gov/hocu/index.htm","Inniswood Metro Gardens, Indian Run Falls","https://www.inniswood.org/, http://dublinohiousa.gov/parks-open-space/indian-run-falls/","Columbus Zoo and Aquarium, Shadowbox Live, Columbus Museum of Art, Wexner Center for the Arts","https://www.columbuszoo.org/, http://www.shadowboxlive.org/, http://www.columbusmuseum.org/, https://www.wexarts.org/",https://www.experiencecolumbus.com/about-us/,"Columbus was the site of the world’s first water filtration facility, designed to fight typhoid fever outbreaks. Columbus is an incubator for fast food empires, including Wendy's and White Castle.",http://www.ohioana.org/programs/ohioana-book-festival/,LEA,9,SUMMER,1/2/2018,,,,David E. Weaver (Exec Director),ohioana@ohioana.org,"614.466.3831, ohioana@ohioana.org",,,,,,,,,,http://www.ohioana.org/programs/ohioana-book-festival/
Ohio,Columbus,Midwest,East North Central,"CMH, DAY","8, 72",May,Mid May,Rock on the Range,Music/Rock,http://rockontherange.com/,,,,,,A&E,,,,,,,,"Jeni's Splendid Ice Cream, Northstar Burger (vegetarian), North Market","https://jenis.com/, https://www.thenorthstarcafe.com/, https://www.northmarket.com/","Ohio History Connection, Hopewell Culture National Historic Park","https://www.ohiohistory.org/visit/ohio-history-center, https://www.nps.gov/hocu/index.htm","Inniswood Metro Gardens, Indian Run Falls","https://www.inniswood.org/, http://dublinohiousa.gov/parks-open-space/indian-run-falls/","Columbus Zoo and Aquarium, Shadowbox Live, Columbus Museum of Art, Wexner Center for the Arts","https://www.columbuszoo.org/, http://www.shadowboxlive.org/, http://www.columbusmuseum.org/, https://www.wexarts.org/",https://www.experiencecolumbus.com/about-us/,"Columbus was the site of the world’s first water filtration facility, designed to fight typhoid fever outbreaks. Columbus is an incubator for fast food empires, including Wendy's and White Castle.",http://rockontherange.com/,A&E,5,SPRING,,,,,,,"info@dwpresents.com, 310.307.3220, Contact form on website",,,,,,,,,,http://rockontherange.com/
Ohio,Dayton,Midwest,East North Central,"DAY, CVG","13, 67",Oct,Mid Oct,Dayton River Corridor Classic,,https://www.rundayton.org/,,,Founded in 1977.,,https://www.facebook.com/DaytonRiverCorridorClassic,ACTIVE,The Dayton River Corridor Classic is a great race for both the experienced runner and someone just getting into running. Our two distances make this an event the whole family can enjoy. The goal is friendly competition and a lot of fun. Bring the whole family!,YES,FEE,$XX event general (spectators). $30 - $60 event premium (registration for the half marathon or 5K 2018).,https://www.rundayton.org/register,,GOOD,,,,,,,,,,,https://www.rundayton.org/,ACT,4,SPRING,,,,,,,anthony@keysports.net,,,,,,,,,,https://www.rundayton.org/
Ohio,Englewood,Midwest,East North Central,"DAY, CMH","6, 80",Apr,Late Apr,Dayton Book Expo,"Arts, Cultural Festival",http://www.daytonbookexpo.com/,,,Founded in 2009. 10th annual in 2019.,,https://www.facebook.com/DaytonBookExpo/,"LEARN, A&E","Dayton Book Expo is the region's premier literary event with author signings, panel discussions, activities for kids and more. This family-friendly event is free and open to the public.",YES,FREE,$0 event general.,,,GOOD,,,,,,,,,,,http://www.daytonbookexpo.com/media/,LEA,11,FALL,1/2/2018,1/30/2018,YES,1/29/18 spoke to Valerie on phone and sent partner credentials; she recommended other event partners that I wrote in SLP notebook,,info@daytonbookexpo.com,"888-802-1802, info@daytonbookexpo.com",YES,,,,,,,,,http://www.daytonbookexpo.com/
Ohio,Enon,Midwest,East North Central,"DAY, CMH","20, 60",Oct,Mid Oct,Enon Apple Butter Festival,,https://www.daytonlocal.com/events/enon-apple-butter-festival.asp,,,Founded in 1979. 41st annual in 2019.,,Not found,"TASTEBUDS, A&E","See apple butter being made the old fashion way in 50 gallon copper kettles, cooked over open fires. Canning and selling of the apple butter is done at the festival in the afternoon as it becomes ready. Admission to the festival grounds is free. Free parking is available.",YES,FREE,$0 event general (general admission).,,,POOR,,daytonlocal.com/events/enon-apple-butter-festival.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.daytonlocal.com/events/enon-apple-butter-festival.asp
Ohio,Grand Rapids,Midwest,East North Central,"TOL, DTW","14, 72",Oct,Mid Oct,Applebutter Fest,,http://www.applebutterfest.org/,,,Founded in 1977. 43rd annual in 2019.,,https://www.facebook.com/grapplebutterfest,"TASTEBUDS, LEARN, A&E","It's historical reenactments, pioneer ​demonstrations, crafts, live music, food, and family fun along the beautiful Maumee River!",YES,FREE/FEE,$0 event general ($15 per car for parking).,http://www.applebutterfest.org/,,GOOD,applebutterfest@gmail.com,applebutterfest.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.applebutterfest.org/
Ohio,Harveysburg,Midwest,East North Central,"DAY, CVG","41, 62",Sept/Oct,Early Sept/Late Oct,Ohio Renaissance Festival,Renaissance Festival,https://www.renfestival.com/,,,Founded in 1990.,,https://www.facebook.com/OhioRenFest,A&E,"Played out over a 30-acre, recreated 16th-century English village, there are more than 100 daily shows on 14 stages and more than 150 costumed characters and arts and crafts shops.",YES,FEE,$21 - $23 event general ($9.50 kids + kids under 5 free 2018). $60 eventpremium (season pass 2018).,,https://www.dayton.com/events/festivals/new-and-old-traditions-love-the-ohio-renaissance-festival/hZab9yv0Jiqg5kh7PQlVNN/,POOR,,,,,,,,,,,https://www.renfestival.com/,A&E,7,SUMMER,,,,,,,,,,,,,,,,,https://www.renfestival.com/
Ohio,Jefferson,Midwest,East North Central,"ERI, CLE","46, 71",Oct,Early/Mid Oct,Ashtabula County Covered Bridge Festival,"History, Community",http://www.coveredbridgefestival.org/,,,Founded in XXXX. 35th annual in 2018.,"https://www.google.co.za/search?q=Ashtabula+County+Covered+Bridge+Festival&rlz=1C1CHFX_enZA772ZA773&oq=Ashtabula+County+Covered+Bridge+Festival&aqs=chrome..69i57j69i60.158j0j7&sourceid=chrome&ie=UTF-8#lrd=0x883227ac2d31b4f3:0x28e61c094f51e654,1,,,",https://www.facebook.com/Ashtabula-County-Covered-Bridge-Festival-368717903156819/,"LEARN, A&E","Enjoy the splendor of the fall foliage season. All of the events during this fall festival revolve around the 19 covered bridges located in Ashtabula County! Besides what is happening at the bridges, there is also a festival in downtown Jefferson with fair food, a parade, kids activities, antique cars, antique engines, a craft show, musical entertainment and more.",YES,FREE,$0 event general.,,,GOOD,,,,,,,,,,,http://www.coveredbridgefestival.org/,LEA,5,SPRING,,,,,,,,,,,,,,,,,http://www.coveredbridgefestival.org/
